StudyName	ExportDate	Name	Age	Gender	StimuliBlock	StimulusName	SlideType	EventSource	UTCTimestamp	Timestamp	MediaTime	TimeSignal	GazeLeftx	GazeLefty	GazeRightx	GazeRighty	PupilLeft	PupilRight	DistanceLeft	DistanceRight	CameraLeftX	CameraLeftY	CameraRightX	CameraRightY	ValidityLeft	ValidityRight	GazeX	GazeY	GazeAOI	InterpolatedGazeX	InterpolatedGazeY	GazeEventType	GazeVelocityAngle	SaccadeSeq	SaccadeStart	SaccadeDuration	FixationSeq	FixationX	FixationY	FixationStart	FixationDuration	FixationAOI	PostMarker	Annotation	Engagement	ExcitementLongTerm	ExcitementShortTerm	Frustration	Meditation	EEG Timestamp	AF3_Quality	F7_Quality	F3_Quality	FC5_Quality	T7_Quality	P7_Quality	O1_Quality	O2_Quality	P8_Quality	T8_Quality	FC6_Quality	F4_Quality	F8_Quality	AF4_Quality	AF3_Value	F7_Value	F3_Value	FC5_Value	T7_Value	P7_Value	O1_Value	O2_Value	P8_Value	T8_Value	FC6_Value	F4_Value	F8_Value	AF4_Value	GyroX	GyroY	SeqNo	FrameNo	FrameTime	NoOfFaces	FaceRect X	FaceRect Y	FaceRect Width	FaceRect Height	Joy Evidence	Joy Intensity	Anger Evidence	Anger Intensity	Surprise Evidence	Surprise Intensity	Fear Evidence	Fear Intensity	Contempt Evidence	Contempt Intensity	Disgust Evidence	Disgust Intensity	Sadness Evidence	Sadness Intensity	Confusion Evidence	Confusion Intensity	Frustration Evidence	Frustration Intensity	Neutral Evidence	Neutral Intensity	Positive Evidence	Positive Intensity	Negative Evidence	Negative Intensity	AU1 Evidence	AU2 Evidence	AU4 Evidence	AU5 Evidence	AU6 Evidence	AU7 Evidence	AU9 Evidence	AU10 Evidence	AU12 Evidence	AU14 Evidence	AU15 Evidence	AU17 Evidence	AU18 Evidence	AU20 Evidence	AU23 Evidence	AU24 Evidence	AU25 Evidence	AU26 Evidence	AU28 Evidence	AU43 Evidence	Yaw Degrees	Pitch Degrees	Roll Degrees	LEFT_EYE_LATERAL X	LEFT_EYE_LATERAL Y	LEFT_EYE_PUPIL X	LEFT_EYE_PUPIL Y	LEFT_EYE_MEDIAL X	LEFT_EYE_MEDIAL Y	RIGHT_EYE_MEDIAL X	RIGHT_EYE_MEDIAL Y	RIGHT_EYE_PUPIL X	RIGHT_EYE_PUPIL Y	RIGHT_EYE_LATERAL X	RIGHT_EYE_LATERAL Y	NOSE_TIP X	NOSE_TIP Y	7 X	7 Y	Timestamp RAW (no units) (Shimmer Sensor)	Timestamp CAL (mSecs) (Shimmer Sensor)	System Timestamp CAL (mSecs) (Shimmer Sensor)	VSenseBatt RAW (no units) (Shimmer Sensor)	VSenseBatt CAL (mVolts) (Shimmer Sensor)	GSR RAW (no units) (Shimmer Sensor)	GSR CAL (kOhms) (Shimmer Sensor)	GSR CAL (µSiemens) (Shimmer Sensor)	Packet reception rate RAW (no units) (Shimmer Sensor)	GSR Quality (Shimmer Sensor)	LiveMarker	KeyStroke	MarkerText	SceneType	SceneOutput	SceneParent
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	Shimmer Sensor Shimmer Sensor	20171005_012230349	20171004_182230349		690294	958	586	958	559	4.393387	4.548279	625.6949	625.8431	0.5428751	0.4755767	0.392583	0.4820349	0	0																			-1	0.2029339	0.3409653	0.9541383	0.4238541	98617714	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4308.718	4136.923	4277.949	4241.026	4326.154	4295.897	4309.744	4302.564	4303.59	4311.282	4289.744	4292.821	4282.564	4274.359	2058	2047	31	-1	0	-1																																																																				15376096	936601.5625	1507166550278.13	2753	4009.49743589744	18531	123.848211631824	8.0744	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	Shimmer Sensor Shimmer Sensor	20171005_012230358	20171004_182230358		690294	958	586	958	559	4.393387	4.548279	625.6949	625.8431	0.5428751	0.4755767	0.392583	0.4820349	0	0																			-1	0.2029339	0.3409653	0.9541383	0.4238541	98617714	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4308.718	4136.923	4277.949	4241.026	4326.154	4295.897	4309.744	4302.564	4303.59	4311.282	4289.744	4292.821	4282.564	4274.359	2058	2047	31	-1	0	-1																																																																				15376352	936609.375	1507166550285.94	2759	4018.2358974359	18530	123.931094311563	8.069	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	Shimmer Sensor Shimmer Sensor	20171005_012230358	20171004_182230358		690294	958	586	958	559	4.393387	4.548279	625.6949	625.8431	0.5428751	0.4755767	0.392583	0.4820349	0	0																			-1	0.2029339	0.3409653	0.9541383	0.4238541	98617714	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4308.718	4136.923	4277.949	4241.026	4326.154	4295.897	4309.744	4302.564	4303.59	4311.282	4289.744	4292.821	4282.564	4274.359	2058	2047	31	-1	0	-1																																																																				15376608	936617.1875	1507166550293.75	2745	3997.84615384615	18531	123.848211631824	8.0744	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	ET	20171005_012230361	20171004_182230361		690311	956	576	955	574	4.406113	4.425323	625.6141	625.8326	0.5427983	0.4760624	0.3925282	0.4825436	0	0																			-1	0.2029339	0.3409653	0.9541383	0.4238541	98617714	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4308.718	4136.923	4277.949	4241.026	4326.154	4295.897	4309.744	4302.564	4303.59	4311.282	4289.744	4292.821	4282.564	4274.359	2058	2047	31	-1	0	-1																																																																				15376608	936617.1875	1507166550293.75	2745	3997.84615384615	18531	123.848211631824	8.0744	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	Emotient FACET	20171005_012230364	20171004_182230364		690311	956	576	955	574	4.406113	4.425323	625.6141	625.8326	0.5427983	0.4760624	0.3925282	0.4825436	0	0																			-1	0.2029339	0.3409653	0.9541383	0.4238541	98617714	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4308.718	4136.923	4277.949	4241.026	4326.154	4295.897	4309.744	4302.564	4303.59	4311.282	4289.744	4292.821	4282.564	4274.359	2058	2047	31	-1	0	1	121	99	233	233	-1.9955723285675	0	-1.02322769165039	0	-1.33245599269867	0	-0.441546440124512	0	-0.232155412435532	0	-2.02971997857094	0	0.173896983265877	0	0.0834052562713623	0	-0.295261219143867	0	1.37353897094727	0	-1.9955723285675	0	0.173896983265877	0	0.3830021	-0.2266687	-0.2780834	-1.780547	-1.835842	-1.409339	-3.399531	-1.883908	-1.978261	-0.9737468	-2.135454	-1.221038	-0.79018	-1.459307	-1.675573	-0.8603551	-2.832017	-2.454601	-3.471993	0.2631764	-8.86309	6.927029	3.188885	174.3249	168.1496	0	0	217.4315	165.4786	273.5631	165.1	0	0	315.2298	163.5027	241.5974	223.0556	0	0	15376608	936617.1875	1507166550293.75	2745	3997.84615384615	18531	123.848211631824	8.0744	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	EmotivEEG	20171005_012230368	20171004_182230368		690311	956	576	955	574	4.406113	4.425323	625.6141	625.8326	0.5427983	0.4760624	0.3925282	0.4825436	0	0																			-1	0.2029339	0.3409653	0.9541383	0.4238541	98617717	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4308.718	4135.897	4279.487	4234.359	4322.564	4313.333	4317.436	4314.359	4311.282	4329.231	4301.026	4304.615	4295.897	4286.667	2058	2047	32	-1	0	1	121	99	233	233	-1.9955723285675	0	-1.02322769165039	0	-1.33245599269867	0	-0.441546440124512	0	-0.232155412435532	0	-2.02971997857094	0	0.173896983265877	0	0.0834052562713623	0	-0.295261219143867	0	1.37353897094727	0	-1.9955723285675	0	0.173896983265877	0	0.3830021	-0.2266687	-0.2780834	-1.780547	-1.835842	-1.409339	-3.399531	-1.883908	-1.978261	-0.9737468	-2.135454	-1.221038	-0.79018	-1.459307	-1.675573	-0.8603551	-2.832017	-2.454601	-3.471993	0.2631764	-8.86309	6.927029	3.188885	174.3249	168.1496	0	0	217.4315	165.4786	273.5631	165.1	0	0	315.2298	163.5027	241.5974	223.0556	0	0	15376608	936617.1875	1507166550293.75	2745	3997.84615384615	18531	123.848211631824	8.0744	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	EmotivEEG	20171005_012230368	20171004_182230368		690311	956	576	955	574	4.406113	4.425323	625.6141	625.8326	0.5427983	0.4760624	0.3925282	0.4825436	0	0																			-1	0.2029339	0.3409653	0.9541383	0.4238541	98617723	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4314.359	4137.949	4288.718	4237.949	4331.795	4323.59	4327.179	4324.615	4321.026	4332.308	4311.282	4312.821	4298.462	4300	2058	2048	33	-1	0	1	121	99	233	233	-1.9955723285675	0	-1.02322769165039	0	-1.33245599269867	0	-0.441546440124512	0	-0.232155412435532	0	-2.02971997857094	0	0.173896983265877	0	0.0834052562713623	0	-0.295261219143867	0	1.37353897094727	0	-1.9955723285675	0	0.173896983265877	0	0.3830021	-0.2266687	-0.2780834	-1.780547	-1.835842	-1.409339	-3.399531	-1.883908	-1.978261	-0.9737468	-2.135454	-1.221038	-0.79018	-1.459307	-1.675573	-0.8603551	-2.832017	-2.454601	-3.471993	0.2631764	-8.86309	6.927029	3.188885	174.3249	168.1496	0	0	217.4315	165.4786	273.5631	165.1	0	0	315.2298	163.5027	241.5974	223.0556	0	0	15376608	936617.1875	1507166550293.75	2745	3997.84615384615	18531	123.848211631824	8.0744	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	EmotivEEG	20171005_012230368	20171004_182230368		690311	956	576	955	574	4.406113	4.425323	625.6141	625.8326	0.5427983	0.4760624	0.3925282	0.4825436	0	0																			-1	0.2029339	0.3409653	0.9541383	0.4238541	98617732	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4311.795	4138.974	4289.744	4244.103	4335.385	4315.385	4325.128	4316.923	4315.897	4313.846	4297.436	4303.077	4282.564	4284.615	2059	2051	34	-1	0	1	121	99	233	233	-1.9955723285675	0	-1.02322769165039	0	-1.33245599269867	0	-0.441546440124512	0	-0.232155412435532	0	-2.02971997857094	0	0.173896983265877	0	0.0834052562713623	0	-0.295261219143867	0	1.37353897094727	0	-1.9955723285675	0	0.173896983265877	0	0.3830021	-0.2266687	-0.2780834	-1.780547	-1.835842	-1.409339	-3.399531	-1.883908	-1.978261	-0.9737468	-2.135454	-1.221038	-0.79018	-1.459307	-1.675573	-0.8603551	-2.832017	-2.454601	-3.471993	0.2631764	-8.86309	6.927029	3.188885	174.3249	168.1496	0	0	217.4315	165.4786	273.5631	165.1	0	0	315.2298	163.5027	241.5974	223.0556	0	0	15376608	936617.1875	1507166550293.75	2745	3997.84615384615	18531	123.848211631824	8.0744	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	EmotivEEG	20171005_012230368	20171004_182230368		690311	956	576	955	574	4.406113	4.425323	625.6141	625.8326	0.5427983	0.4760624	0.3925282	0.4825436	0	0																			-1	0.2029339	0.3409653	0.9541383	0.4238541	98617739	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4298.974	4139.487	4280.513	4244.103	4332.821	4311.282	4319.487	4309.744	4307.692	4307.179	4277.949	4291.795	4272.308	4263.59	2058	2050	35	-1	0	1	121	99	233	233	-1.9955723285675	0	-1.02322769165039	0	-1.33245599269867	0	-0.441546440124512	0	-0.232155412435532	0	-2.02971997857094	0	0.173896983265877	0	0.0834052562713623	0	-0.295261219143867	0	1.37353897094727	0	-1.9955723285675	0	0.173896983265877	0	0.3830021	-0.2266687	-0.2780834	-1.780547	-1.835842	-1.409339	-3.399531	-1.883908	-1.978261	-0.9737468	-2.135454	-1.221038	-0.79018	-1.459307	-1.675573	-0.8603551	-2.832017	-2.454601	-3.471993	0.2631764	-8.86309	6.927029	3.188885	174.3249	168.1496	0	0	217.4315	165.4786	273.5631	165.1	0	0	315.2298	163.5027	241.5974	223.0556	0	0	15376608	936617.1875	1507166550293.75	2745	3997.84615384615	18531	123.848211631824	8.0744	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	Shimmer Sensor Shimmer Sensor	20171005_012230372	20171004_182230372		690311	956	576	955	574	4.406113	4.425323	625.6141	625.8326	0.5427983	0.4760624	0.3925282	0.4825436	0	0																			-1	0.2029339	0.3409653	0.9541383	0.4238541	98617739	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4298.974	4139.487	4280.513	4244.103	4332.821	4311.282	4319.487	4309.744	4307.692	4307.179	4277.949	4291.795	4272.308	4263.59	2058	2050	35	-1	0	1	121	99	233	233	-1.9955723285675	0	-1.02322769165039	0	-1.33245599269867	0	-0.441546440124512	0	-0.232155412435532	0	-2.02971997857094	0	0.173896983265877	0	0.0834052562713623	0	-0.295261219143867	0	1.37353897094727	0	-1.9955723285675	0	0.173896983265877	0	0.3830021	-0.2266687	-0.2780834	-1.780547	-1.835842	-1.409339	-3.399531	-1.883908	-1.978261	-0.9737468	-2.135454	-1.221038	-0.79018	-1.459307	-1.675573	-0.8603551	-2.832017	-2.454601	-3.471993	0.2631764	-8.86309	6.927029	3.188885	174.3249	168.1496	0	0	217.4315	165.4786	273.5631	165.1	0	0	315.2298	163.5027	241.5974	223.0556	0	0	15376864	936625	1507166550301.56	2758	4016.77948717949	18530	123.931094311563	8.069	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	ET|Shimmer Sensor Shimmer Sensor	20171005_012230378	20171004_182230378		690327	950	587	950	568	4.386169	4.555511	625.6841	625.7126	0.5426903	0.4751133	0.3924129	0.4816364	0	0																			-1	0.2029339	0.3409653	0.9541383	0.4238541	98617739	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4298.974	4139.487	4280.513	4244.103	4332.821	4311.282	4319.487	4309.744	4307.692	4307.179	4277.949	4291.795	4272.308	4263.59	2058	2050	35	-1	0	1	121	99	233	233	-1.9955723285675	0	-1.02322769165039	0	-1.33245599269867	0	-0.441546440124512	0	-0.232155412435532	0	-2.02971997857094	0	0.173896983265877	0	0.0834052562713623	0	-0.295261219143867	0	1.37353897094727	0	-1.9955723285675	0	0.173896983265877	0	0.3830021	-0.2266687	-0.2780834	-1.780547	-1.835842	-1.409339	-3.399531	-1.883908	-1.978261	-0.9737468	-2.135454	-1.221038	-0.79018	-1.459307	-1.675573	-0.8603551	-2.832017	-2.454601	-3.471993	0.2631764	-8.86309	6.927029	3.188885	174.3249	168.1496	0	0	217.4315	165.4786	273.5631	165.1	0	0	315.2298	163.5027	241.5974	223.0556	0	0	15377120	936632.8125	1507166550309.38	2742	3993.47692307692	18531	123.848211631824	8.0744	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	Emotient FACET	20171005_012230391	20171004_182230391		690327	950	587	950	568	4.386169	4.555511	625.6841	625.7126	0.5426903	0.4751133	0.3924129	0.4816364	0	0																			-1	0.2029339	0.3409653	0.9541383	0.4238541	98617739	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4298.974	4139.487	4280.513	4244.103	4332.821	4311.282	4319.487	4309.744	4307.692	4307.179	4277.949	4291.795	4272.308	4263.59	2058	2050	35	-1	0	-1																																																																				15377120	936632.8125	1507166550309.38	2742	3993.47692307692	18531	123.848211631824	8.0744	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	Shimmer Sensor Shimmer Sensor	20171005_012230394	20171004_182230394		690327	950	587	950	568	4.386169	4.555511	625.6841	625.7126	0.5426903	0.4751133	0.3924129	0.4816364	0	0																			-1	0.2029339	0.3409653	0.9541383	0.4238541	98617739	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4298.974	4139.487	4280.513	4244.103	4332.821	4311.282	4319.487	4309.744	4307.692	4307.179	4277.949	4291.795	4272.308	4263.59	2058	2050	35	-1	0	-1																																																																				15377376	936640.625	1507166550317.19	2758	4016.77948717949	18530	123.931094311563	8.069	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	ET	20171005_012230395	20171004_182230395		690344	952	595	974	603	4.398834	4.285629	625.6512	625.7189	0.5426077	0.4762516	0.3923468	0.4827622	0	0																			-1	0.2029339	0.3409653	0.9541383	0.4238541	98617739	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4298.974	4139.487	4280.513	4244.103	4332.821	4311.282	4319.487	4309.744	4307.692	4307.179	4277.949	4291.795	4272.308	4263.59	2058	2050	35	-1	0	-1																																																																				15377376	936640.625	1507166550317.19	2758	4016.77948717949	18530	123.931094311563	8.069	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	Shimmer Sensor Shimmer Sensor	20171005_012230397	20171004_182230397		690344	952	595	974	603	4.398834	4.285629	625.6512	625.7189	0.5426077	0.4762516	0.3923468	0.4827622	0	0																			-1	0.2029339	0.3409653	0.9541383	0.4238541	98617739	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4298.974	4139.487	4280.513	4244.103	4332.821	4311.282	4319.487	4309.744	4307.692	4307.179	4277.949	4291.795	4272.308	4263.59	2058	2050	35	-1	0	-1																																																																				15377632	936648.4375	1507166550325	2746	3999.30256410256	18531	123.848211631824	8.0744	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	Shimmer Sensor Shimmer Sensor	20171005_012230397	20171004_182230397		690344	952	595	974	603	4.398834	4.285629	625.6512	625.7189	0.5426077	0.4762516	0.3923468	0.4827622	0	0																			-1	0.2029339	0.3409653	0.9541383	0.4238541	98617739	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4298.974	4139.487	4280.513	4244.103	4332.821	4311.282	4319.487	4309.744	4307.692	4307.179	4277.949	4291.795	4272.308	4263.59	2058	2050	35	-1	0	-1																																																																				15377888	936656.25	1507166550332.81	2758	4016.77948717949	18530	123.931094311563	8.069	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	EmotivEEG	20171005_012230400	20171004_182230400		690344	952	595	974	603	4.398834	4.285629	625.6512	625.7189	0.5426077	0.4762516	0.3923468	0.4827622	0	0																			-1	0.2029339	0.3409653	0.9541383	0.4238541	98617747	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4294.359	4148.205	4280	4245.641	4334.359	4313.846	4322.051	4317.436	4313.333	4320	4280.513	4292.308	4276.41	4268.205	2059	2049	36	-1	0	-1																																																																				15377888	936656.25	1507166550332.81	2758	4016.77948717949	18530	123.931094311563	8.069	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	EmotivEEG	20171005_012230400	20171004_182230400		690344	952	595	974	603	4.398834	4.285629	625.6512	625.7189	0.5426077	0.4762516	0.3923468	0.4827622	0	0																			-1	0.2029339	0.3409653	0.9541383	0.4238541	98617755	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4297.949	4157.436	4285.641	4249.744	4342.564	4314.359	4321.538	4322.564	4321.538	4326.154	4291.795	4296.41	4282.051	4281.026	2058	2051	37	-1	0	-1																																																																				15377888	936656.25	1507166550332.81	2758	4016.77948717949	18530	123.931094311563	8.069	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	EmotivEEG	20171005_012230400	20171004_182230400		690344	952	595	974	603	4.398834	4.285629	625.6512	625.7189	0.5426077	0.4762516	0.3923468	0.4827622	0	0																			-1	0.2029339	0.3409653	0.9541383	0.4238541	98617763	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4293.846	4154.359	4281.538	4247.179	4344.103	4311.282	4313.846	4310.256	4311.795	4315.897	4292.308	4296.923	4279.487	4282.051	2056	2052	38	-1	0	-1																																																																				15377888	936656.25	1507166550332.81	2758	4016.77948717949	18530	123.931094311563	8.069	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	EmotivEEG	20171005_012230400	20171004_182230400		690344	952	595	974	603	4.398834	4.285629	625.6512	625.7189	0.5426077	0.4762516	0.3923468	0.4827622	0	0																			-1	0.2029339	0.3409653	0.9541383	0.4238541	98617771	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4289.231	4149.231	4276.41	4241.026	4333.846	4302.051	4304.615	4292.308	4293.846	4305.128	4287.692	4294.359	4275.385	4277.436	2052	2050	39	-1	0	-1																																																																				15377888	936656.25	1507166550332.81	2758	4016.77948717949	18530	123.931094311563	8.069	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	EmotivAffectiv	20171005_012230404	20171004_182230404		690344	952	595	974	603	4.398834	4.285629	625.6512	625.7189	0.5426077	0.4762516	0.3923468	0.4827622	0	0																			-1	0.2074384	0.5100495	1	-1	98617771	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4289.231	4149.231	4276.41	4241.026	4333.846	4302.051	4304.615	4292.308	4293.846	4305.128	4287.692	4294.359	4275.385	4277.436	2052	2050	39	-1	0	-1																																																																				15377888	936656.25	1507166550332.81	2758	4016.77948717949	18530	123.931094311563	8.069	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	Shimmer Sensor Shimmer Sensor	20171005_012230409	20171004_182230409		690344	952	595	974	603	4.398834	4.285629	625.6512	625.7189	0.5426077	0.4762516	0.3923468	0.4827622	0	0																			-1	0.2074384	0.5100495	1	-1	98617771	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4289.231	4149.231	4276.41	4241.026	4333.846	4302.051	4304.615	4292.308	4293.846	4305.128	4287.692	4294.359	4275.385	4277.436	2052	2050	39	-1	0	-1																																																																				15378144	936664.0625	1507166550340.63	2761	4021.14871794872	18530	123.931094311563	8.069	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	ET	20171005_012230411	20171004_182230411		690361	950	591	966	594	4.376694	4.305511	625.5992	625.7458	0.5425245	0.4747625	0.3922498	0.4813264	0	0																			-1	0.2074384	0.5100495	1	-1	98617771	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4289.231	4149.231	4276.41	4241.026	4333.846	4302.051	4304.615	4292.308	4293.846	4305.128	4287.692	4294.359	4275.385	4277.436	2052	2050	39	-1	0	-1																																																																				15378144	936664.0625	1507166550340.63	2761	4021.14871794872	18530	123.931094311563	8.069	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	Shimmer Sensor Shimmer Sensor	20171005_012230423	20171004_182230423		690361	950	591	966	594	4.376694	4.305511	625.5992	625.7458	0.5425245	0.4747625	0.3922498	0.4813264	0	0																			-1	0.2074384	0.5100495	1	-1	98617771	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4289.231	4149.231	4276.41	4241.026	4333.846	4302.051	4304.615	4292.308	4293.846	4305.128	4287.692	4294.359	4275.385	4277.436	2052	2050	39	-1	0	-1																																																																				15378400	936671.875	1507166550348.44	2752	4008.04102564103	18531	123.848211631824	8.0744	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	BlackInterslide	Shimmer Sensor Shimmer Sensor	20171005_012230423	20171004_182230423		690361	950	591	966	594	4.376694	4.305511	625.5992	625.7458	0.5425245	0.4747625	0.3922498	0.4813264	0	0																			-1	0.2074384	0.5100495	1	-1	98617771	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4289.231	4149.231	4276.41	4241.026	4333.846	4302.051	4304.615	4292.308	4293.846	4305.128	4287.692	4294.359	4275.385	4277.436	2052	2050	39	-1	0	-1																																																																				15378656	936679.6875	1507166550356.25	2746	3999.30256410256	18530	123.931094311563	8.069	100	VALID						
