#Study : ASU&adidas Session 1 - High
#Date : 20170917 21:33:01
#Version : 6.4.8223.4
#TestRunDate : 20170826 14:04:47.708 (-07:00)
#Tracker : Model-Tobii X2 @60Hz, Freq-60Hz, Screen Size(cms)-{Width=33.7, Height=27}, Screen Res-{Width=1920, Height=1200}, Distance(Resp)-70cm 

StudyName	ExportDate	Name	Age	Gender	StimuliBlock	StimulusName	SlideType	EventSource	Timestamp	MediaTime	PostMarker	Annotation	Timestamp RAW (no units) (Shimmer Sensor)	Timestamp CAL (mSecs) (Shimmer Sensor)	VSenseBatt RAW (no units) (Shimmer Sensor)	VSenseBatt CAL (mVolts) (Shimmer Sensor)	GSR RAW (no units) (Shimmer Sensor)	GSR CAL (kOhms) (Shimmer Sensor)	GSR CAL (µSiemens) (Shimmer Sensor)	Packet reception rate RAW (no units) (Shimmer Sensor)	GSR Quality (Shimmer Sensor)	LiveMarker	KeyStroke	MarkerText	SceneType	SceneOutput	SceneParent
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140725807	17136			14332195	1434304.6875	2745	3997.84615384615	20151	59.4445501236447	16.8224	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140725820	17149			14332451	1434312.5	2730	3976	20151	59.4445501236447	16.8224	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140725834	17163			14332707	1434320.3125	2740	3990.5641025641	20151	59.4445501236447	16.8224	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140725837	17166			14332963	1434328.125	2744	3996.38974358974	20150	59.4636379853719	16.817	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140725837	17166			14333219	1434335.9375	2743	3994.93333333333	20150	59.4636379853719	16.817	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140725873	17202			14333475	1434343.75	2748	4002.21538461538	20150	59.4636379853719	16.817	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140725875	17204			14333731	1434351.5625	2739	3989.10769230769	20150	59.4636379853719	16.817	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140725876	17205			14333987	1434359.375	2739	3989.10769230769	20150	59.4636379853719	16.817	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140725876	17205			14334243	1434367.1875	2736	3984.73846153846	20149	59.4827381094007	16.8116	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140725902	17231			14334499	1434375	2744	3996.38974358974	20149	59.4827381094007	16.8116	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140725904	17233			14334755	1434382.8125	2739	3989.10769230769	20150	59.4636379853719	16.817	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140725906	17235			14335011	1434390.625	2744	3996.38974358974	20149	59.4827381094007	16.8116	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140725906	17235			14335267	1434398.4375	2734	3981.82564102564	20149	59.4827381094007	16.8116	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140725910	17239			14335523	1434406.25	2748	4002.21538461538	20149	59.4827381094007	16.8116	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140725921	17250			14335779	1434414.0625	2743	3994.93333333333	20150	59.4636379853719	16.817	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140725935	17264			14336035	1434421.875	2746	3999.30256410256	20148	59.5018505075508	16.8062	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140725935	17264			14336291	1434429.6875	2742	3993.47692307692	20150	59.4636379853719	16.817	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140725939	17268			14336547	1434437.5	2748	4002.21538461538	20148	59.5018505075508	16.8062	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140725953	17282			14336803	1434445.3125	2737	3986.19487179487	20149	59.4827381094007	16.8116	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140725965	17294			14337059	1434453.125	2742	3993.47692307692	20149	59.4827381094007	16.8116	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140725965	17294			14337315	1434460.9375	2747	4000.75897435897	20148	59.5018505075508	16.8062	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140725974	17303			14337571	1434468.75	2749	4003.67179487179	20148	59.5018505075508	16.8062	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140725986	17315			14337827	1434476.5625	2741	3992.02051282051	20148	59.5018505075508	16.8062	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140725993	17322			14338083	1434484.375	2741	3992.02051282051	20148	59.5018505075508	16.8062	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140725993	17322			14338339	1434492.1875	2750	4005.1282051282	20147	59.5209751916575	16.8008	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726009	17338			14338595	1434500	2753	4009.49743589744	20146	59.5401121735713	16.7954	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726013	17342			14338851	1434507.8125	2741	3992.02051282051	20148	59.5018505075508	16.8062	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726025	17354			14339107	1434515.625	2749	4003.67179487179	20147	59.5209751916575	16.8008	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726034	17363			14339363	1434523.4375	2743	3994.93333333333	20148	59.5018505075508	16.8062	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726034	17363			14339619	1434531.25	2747	4000.75897435897	20146	59.5401121735713	16.7954	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726050	17379			14339875	1434539.0625	2739	3989.10769230769	20147	59.5209751916575	16.8008	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726054	17383			14340131	1434546.875	2744	3996.38974358974	20146	59.5401121735713	16.7954	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726060	17389			14340387	1434554.6875	2748	4002.21538461538	20146	59.5401121735713	16.7954	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726064	17393			14340643	1434562.5	2749	4003.67179487179	20145	59.5592614651578	16.79	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726080	17409			14340899	1434570.3125	2739	3989.10769230769	20147	59.5209751916575	16.8008	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726084	17413			14341155	1434578.125	2741	3992.02051282051	20146	59.5401121735713	16.7954	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726098	17427			14341411	1434585.9375	2747	4000.75897435897	20145	59.5592614651578	16.79	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726098	17427			14341667	1434593.75	2746	3999.30256410256	20144	59.578423078298	16.7846	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726111	17440			14341923	1434601.5625	2739	3989.10769230769	20146	59.5401121735713	16.7954	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726123	17452			14342179	1434609.375	2748	4002.21538461538	20145	59.5592614651578	16.79	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726125	17454			14342435	1434617.1875	2747	4000.75897435897	20144	59.578423078298	16.7846	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726138	17467			14342691	1434625	2748	4002.21538461538	20144	59.578423078298	16.7846	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726146	17475			14342947	1434632.8125	2740	3990.5641025641	20145	59.5592614651578	16.79	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726149	17478			14343203	1434640.625	2737	3986.19487179487	20145	59.5592614651578	16.79	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726161	17490			14343459	1434648.4375	2747	4000.75897435897	20144	59.578423078298	16.7846	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726162	17491			14343715	1434656.25	2748	4002.21538461538	20144	59.578423078298	16.7846	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726169	17498			14343971	1434664.0625	2741	3992.02051282051	20145	59.5592614651578	16.79	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726183	17512			14344227	1434671.875	2749	4003.67179487179	20144	59.578423078298	16.7846	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726183	17512			14344483	1434679.6875	2748	4002.21538461538	20143	59.597597024888	16.7792	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726199	17528			14344739	1434687.5	2751	4006.58461538462	20144	59.578423078298	16.7846	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726202	17531			14344995	1434695.3125	2740	3990.5641025641	20144	59.578423078298	16.7846	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726214	17543			14345251	1434703.125	2742	3993.47692307692	20144	59.578423078298	16.7846	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726214	17543			14345507	1434710.9375	2748	4002.21538461538	20143	59.597597024888	16.7792	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726223	17552			14345763	1434718.75	2749	4003.67179487179	20143	59.597597024888	16.7792	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726239	17568			14346019	1434726.5625	2740	3990.5641025641	20144	59.578423078298	16.7846	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726242	17571			14346275	1434734.375	2739	3989.10769230769	20144	59.578423078298	16.7846	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726242	17571			14346531	1434742.1875	2738	3987.65128205128	20143	59.597597024888	16.7792	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726254	17583			14346787	1434750	2747	4000.75897435897	20141	59.6359819660791	16.7684	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726268	17597			14347043	1434757.8125	2742	3993.47692307692	20144	59.578423078298	16.7846	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726272	17601			14347299	1434765.625	2744	3996.38974358974	20142	59.6167833168394	16.7738	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726289	17618			14347555	1434773.4375	2748	4002.21538461538	20142	59.6167833168394	16.7738	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726289	17618			14347811	1434781.25	2746	3999.30256410256	20142	59.6167833168394	16.7738	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726299	17628			14348067	1434789.0625	2739	3989.10769230769	20143	59.597597024888	16.7792	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726313	17642			14348323	1434796.875	2743	3994.93333333333	20142	59.6167833168394	16.7738	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726313	17642			14348579	1434804.6875	2732	3978.91282051282	20142	59.6167833168394	16.7738	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726323	17652			14348835	1434812.5	2725	3968.71794871795	20143	59.597597024888	16.7792	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726337	17666			14349091	1434820.3125	2741	3992.02051282051	20142	59.6167833168394	16.7738	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726345	17674			14349347	1434828.125	2738	3987.65128205128	20142	59.6167833168394	16.7738	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726345	17674			14349603	1434835.9375	2733	3980.36923076923	20141	59.6359819660791	16.7684	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726349	17678			14349859	1434843.75	2745	3997.84615384615	20141	59.6359819660791	16.7684	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726365	17694			14350115	1434851.5625	2740	3990.5641025641	20141	59.6359819660791	16.7684	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726368	17697			14350371	1434859.375	2737	3986.19487179487	20141	59.6359819660791	16.7684	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726368	17697			14350627	1434867.1875	2745	3997.84615384615	20141	59.6359819660791	16.7684	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726380	17709			14350883	1434875	2747	4000.75897435897	20141	59.6359819660791	16.7684	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726390	17719			14351139	1434882.8125	2740	3990.5641025641	20142	59.6167833168394	16.7738	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726403	17732			14351395	1434890.625	2747	4000.75897435897	20140	59.6551929845493	16.763	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140726403	17732			14351651	1434898.4375	2745	3997.84615384615	20141	59.6359819660791	16.7684	100	VALID						
